2009-08-14,-422870.0
2010-09-03,-310270.0
2013-10-14,284340.0
2015-04-07,750965.0
2013-08-15,56840.0
2012-08-09,-389600.0
2011-11-04,-329340.0
2012-09-26,-289400.0
2011-03-16,-366090.0
2011-08-17,-193390.0
2016-10-31,1766615.0
2015-06-02,606365.0
2012-10-04,-289200.0
2016-05-06,944040.0
2010-04-23,-641420.0
2013-05-07,-24560.0
2010-01-06,-632970.0
2015-03-12,697765.0
2009-08-05,-435820.0
2009-03-12,-212420.0
2012-04-25,-435500.0
2015-08-17,917690.0
2016-09-12,1607690.0
2008-11-13,-191570.0
2011-07-22,125960.0
2016-07-13,1486590.0
2012-02-02,-356090.0
2017-05-01,2087065.0
2009-03-16,-205170.0
2016-06-02,901090.0
2009-04-30,-280470.0
2014-10-27,491390.0
2013-01-07,-204400.0
2010-04-29,-616570.0
2012-07-03,-314550.0
2013-02-12,-195750.0
2016-02-24,993765.0
2014-03-21,301140.0
2014-02-25,369290.0
2016-05-09,933690.0
2015-08-14,949140.0
2013-10-18,340940.0
2009-10-19,-538520.0
2012-11-20,-217950.0
2012-01-09,-261890.0
2009-10-08,-462220.0
2014-09-08,575340.0
2014-04-16,332440.0
2013-03-15,-112060.0
2015-04-06,754365.0
2015-10-08,993190.0
2009-09-15,-438820.0
2015-03-26,721865.0
2012-05-23,-499700.0
2014-09-15,577190.0
2015-12-01,1083690.0
2015-06-10,553865.0
2010-11-24,-441290.0
2012-02-24,-419600.0
2011-03-04,-293390.0
2009-07-31,-428870.0
2015-09-11,896640.0
2011-01-14,-310040.0
2012-02-29,-418200.0
2010-03-24,-383720.0
2012-04-02,-508600.0
2013-12-26,291290.0
2016-08-22,1615990.0
2014-10-03,601990.0
2009-01-23,-271220.0
2016-08-08,1635790.0
2009-10-13,-513520.0
2011-09-26,-372840.0
2013-06-03,52790.0
2009-11-30,-649170.0
2015-05-13,653065.0
2015-08-25,816065.0
2011-10-28,-278540.0
2010-07-06,-407220.0
2014-06-03,435390.0
2011-05-10,-249390.0
2008-12-12,-260240.0
2009-09-21,-417620.0
2014-01-07,319190.0
2013-05-23,35490.0
2011-11-30,-303390.0
2008-12-23,-201570.0
2010-09-21,-179790.0
2012-01-04,-248790.0
2009-08-13,-448920.0
2010-06-14,-496920.0
2015-01-29,580940.0
2017-05-11,2143815.0
2009-06-17,-291420.0
2009-12-18,-695770.0
2016-09-30,1704090.0
2010-04-09,-507970.0
2010-05-10,-465620.0
2015-09-23,925990.0
2013-02-06,-198700.0
2012-07-13,-331400.0
2011-09-19,-286240.0
2010-03-25,-365270.0
2010-07-09,-355820.0
2014-03-06,374090.0
2011-07-25,121010.0
2017-01-10,2012840.0
2008-11-26,-278530.0
2015-07-08,642990.0
2014-04-28,402290.0
2010-07-22,-324070.0
2011-11-07,-319640.0
2013-04-16,10140.0
2016-04-07,1073590.0
2014-08-21,561540.0
2017-04-04,2112040.0
2009-11-03,-477970.0
2014-03-20,335240.0
2010-06-10,-496270.0
2013-08-20,68590.0
2013-01-08,-208700.0
2016-12-06,2115165.0
2009-09-01,-543520.0
2016-03-04,1078790.0
2015-03-17,700365.0
2009-07-28,-428070.0
2010-05-26,-490070.0
2009-01-06,-192150.0
2017-04-12,1915340.0
2010-09-14,-265820.0
2013-09-20,245290.0
2011-02-11,-306990.0
2016-06-30,1405365.0
2013-03-28,-96060.0
2012-03-14,-436750.0
2011-01-13,-332040.0
2008-11-20,-347120.0
2016-01-13,961315.0
2013-11-07,329490.0
2017-04-19,1957765.0
2010-03-03,-348820.0
2010-02-11,-449620.0
2014-08-22,558440.0
2017-01-20,1949290.0
2010-02-08,-512020.0
2009-08-07,-434120.0
2011-10-06,-372390.0
2012-10-22,-301700.0
2013-09-24,246240.0
2016-06-27,1144240.0
2014-12-31,574190.0
2014-10-01,578090.0
2009-07-10,-350470.0
2013-05-24,57190.0
2009-11-27,-646870.0
2013-05-10,-760.000000002
2015-06-26,574465.0
2017-05-09,2146715.0
2012-02-03,-371540.0
2009-08-21,-485170.0
2014-12-05,615990.0
2010-11-08,-391440.0
2014-07-17,490740.0
2013-04-25,-23460.0
2017-03-30,2144515.0
2008-12-03,-296210.0
2017-05-25,2341540.0
2012-03-28,-494200.0
2012-06-05,-475250.0
2010-04-21,-615970.0
2012-07-20,-337400.0
2012-01-20,-317990.0
2012-02-15,-338850.0
2012-12-27,-335650.0
2015-09-03,882540.0
2012-11-30,-211000.0
2012-08-23,-406750.0
2017-03-20,2122065.0
2009-06-04,-289170.0
2010-12-03,-428340.0
2014-03-24,303340.0
2013-04-17,-95510.0
2010-06-08,-549170.0
2011-02-10,-315440.0
2014-02-06,279790.0
2015-02-03,572740.0
2010-01-22,-485970.0
2014-12-16,494490.0
2015-01-22,604240.0
2016-10-05,1701115.0
2012-08-07,-344600.0
2011-08-31,-233790.0
2013-01-28,-211800.0
2012-09-18,-335100.0
2009-06-24,-321570.0
2011-06-22,-82390.0
2015-07-13,837215.0
2010-12-28,-368840.0
2011-12-09,-260290.0
2011-10-20,-321290.0
2016-10-28,1795190.0
2010-12-08,-415340.0
2013-04-08,-49810.0
2009-02-03,-218570.0
2015-06-11,533565.0
2014-04-25,388990.0
2016-11-30,2073715.0
2015-04-17,794790.0
2012-05-09,-416100.0
2012-06-12,-388450.0
2012-03-23,-540500.0
2013-08-16,56840.0
2016-03-16,1115940.0
2016-03-17,1096315.0
2013-02-14,-213560.0
2015-04-23,665715.0
2013-04-30,-37910.0
2016-07-07,1466540.0
2012-10-18,-281750.0
2009-04-07,-271520.0
2010-11-01,-344840.0
2009-01-27,-248120.0
2009-03-02,-201270.0
2016-12-01,2052715.0
